player_id,AVG,AB,H,2B,3B,HR,RBI,BB,HBP,SO,GDP
62404,0.200,35,7,1,1,0,4,12,0,13,0
62404,0.215,65,14,2,0,2,5,8,0,11,3
62404,0.281,32,9,1,0,0,2,0,0,6,0
62404,0.321,53,17,2,0,1,9,2,1,10,1
62404,0.286,42,12,4,0,0,3,1,0,8,2
62404,0.325,40,13,2,1,0,2,3,2,6,1
62404,0.365,52,19,0,1,0,4,3,0,12,0
62404,0.286,42,12,4,0,1,5,4,0,8,0
62404,0.267,45,12,3,1,0,3,3,0,13,0
62404,0.355,31,11,5,0,1,4,1,0,9,0
62404,0.143,7,1,0,0,0,1,2,0,1,0
